0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
3 0 0 0
4 0 0 0
6 0 0 0
7 0 0 0
9 0 0 0
10 0 0 0
12 0 0 0
13 0 0 0
15 0 0 0
16 0 0 0
18 0 0 0
19 2 0 0
21 3 0 0
22 6 0 0
24 8 0 0
25 9 0 0
27 12 0 0
28 14 0 0
30 15 0 0
31 18 0 0
33 20 0 0
34 21 2 0
36 24 3 0
37 26 6 0
39 27 7 0
40 30 9 0
42 32 11 0
43 33 12 0
45 36 15 0
46 38 16 0
48 39 18 2
49 42 20 3
51 44 21 6
52 45 24 7
54 48 25 9
55 50 27 10
57 51 29 12
58 54 30 14
60 56 33 15
61 57 34 18
63 60 36 19
64 62 38 21
66 63 39 22
67 66 42 24
69 68 43 26
70 69 45 27
72 72 47 30
73 74 48 31
75 75 51 33
76 78 52 34
78 80 54 36
79 81 56 38
81 84 57 39
82 86 60 42
84 87 61 43
85 90 63 45
87 92 65 46
88 93 66 48
90 96 69 50
91 98 70 51
93 99 72 54
94 102 74 55
96 104 75 57
97 105 78 58
99 108 79 60
100 110 81 62
102 111 83 63
103 114 84 66
105 116 87 67
106 117 88 69
108 120 90 70
109 122 92 72
111 123 93 74
112 126 96 75
114 128 97 78
115 129 99 79
117 132 101 81
118 134 102 82
120 135 105 84
121 138 106 86
123 140 108 87
124 141 110 90
126 144 111 91
127 146 114 93
129 147 115 94
130 150 117 96
132 152 119 98
133 153 120 99
135 156 123 102
136 158 124 103
138 159 126 105
139 162 128 106
141 164 129 108
142 165 132 110
144 168 133 111
145 170 135 114
147 171 137 115
148 174 138 117
150 176 141 118
151 177 142 120
153 180 144 122
154 182 146 123
156 183 147 126
157 186 150 127
159 188 151 129
160 189 153 130
162 192 155 132
163 194 156 134
165 195 159 135
166 198 160 138
168 200 162 139
169 201 164 141
171 204 165 142
172 206 168 144
174 207 169 146
175 210 171 147
177 212 173 150
178 213 174 151
180 216 177 153
181 218 178 154
183 219 181 156
184 222 182 158
186 224 184 159
187 225 186 162
189 228 188 163
190 230 190 165
192 231 191 166
193 234 193 168
195 236 195 170
196 237 197 172
198 240 199 174
199 242 200 176
201 243 202 177
202 246 204 179
204 248 206 181
205 249 208 182
207 252 209 184
208 254 211 186
210 255 213 188
211 258 215 189
213 260 217 191
214 261 218 193
216 264 220 194
217 266 222 196
219 267 224 198
220 270 226 200
222 272 227 201
223 273 229 203
225 276 231 205
226 278 233 206
228 279 235 208
229 282 236 210
231 284 238 212
232 285 240 213
234 288 242 215
235 290 244 217
237 291 245 218
238 294 247 220
240 296 249 222
241 297 251 224
243 300 253 225
244 302 254 227
246 303 256 229
247 306 258 230
249 308 260 232
250 309 262 234
252 312 263 236
254 314 265 237
255 315 267 239
257 318 269 241
258 320 271 242
260 321 272 244
261 324 274 246
263 326 276 248
264 327 278 249
266 330 280 251
267 332 281 253
269 333 283 254
270 336 285 256
272 338 287 258
273 339 289 260
275 342 290 261
276 344 292 263
278 345 294 265
279 348 296 266
281 350 298 268
282 351 299 270
284 354 301 272
285 356 303 273
287 357 305 275
288 360 307 277
290 362 308 278
291 363 310 280
293 366 312 282
294 368 314 284
296 369 316 285
297 372 317 287
299 374 319 289
300 375 321 290
302 378 323 292
303 380 325 294
305 381 326 296
306 384 328 297
308 386 330 299
309 387 332 301
311 390 334 302
312 392 335 304
314 393 337 306
315 396 339 308
317 398 341 309
318 399 343 311
320 403 344 313
321 404 346 314
323 406 348 316
324 409 350 318
326 410 352 320
327 412 353 321
329 415 355 323
330 416 357 325
332 418 359 326
333 421 361 328
335 422 362 330
336 424 364 332
338 427 366 333
339 428 368 335
341 430 370 337
342 433 371 338
344 434 373 340
345 436 375 342
347 439 377 344
348 440 379 345
350 442 380 347
351 445 382 349
353 446 384 350
354 448 386 352
356 451 388 354
357 452 389 356
359 454 391 357
360 457 393 359
362 458 395 361
363 460 397 362
365 463 398 364
366 464 400 366
368 466 402 368
369 469 404 369
371 470 406 371
372 472 407 373
374 475 409 374
375 476 411 376
377 478 413 378
378 481 415 380
380 482 416 381
381 484 418 383
383 487 420 385
384 488 422 386
386 490 424 388
387 493 425 390
389 494 427 392
390 496 429 393
392 499 431 395
393 500 433 397
395 502 434 398
396 505 436 400
398 506 438 402
399 508 440 404
401 511 442 405
402 512 443 407
404 514 445 409
405 517 447 410
407 518 449 412
408 520 451 414
410 523 452 416
411 524 454 417
413 526 456 419
414 529 458 421
416 530 460 422
417 532 461 424
419 535 463 426
420 536 465 428
422 538 467 429
423 541 469 431
425 542 470 433
426 544 472 434
428 547 474 436
429 548 476 438
431 550 478 440
432 553 479 441
434 554 481 443
435 556 483 445
437 559 485 446
438 560 487 448
440 562 488 450
441 565 490 452
443 566 492 453
444 568 494 455
446 571 496 457
447 572 497 458
449 574 499 460
450 577 501 462
452 578 503 464
453 580 505 465
455 583 506 467
456 584 508 469
458 586 510 470
459 589 512 472
461 590 514 474
462 592 515 476
464 595 517 477
465 596 519 479
467 598 521 481
468 601 523 482
470 602 524 484
471 604 526 486
473 607 528 488
474 608 530 489
476 610 532 491
477 613 533 493
479 614 535 494
480 616 537 496
482 619 539 498
483 620 541 500
485 622 542 501
486 625 544 503
488 626 546 505
489 628 548 506
491 631 550 508
492 632 551 510
494 634 553 512
495 637 555 513
497 638 557 515
498 640 559 517
500 643 560 518
501 644 562 520
503 646 564 522
504 649 566 524
506 650 568 525
507 652 569 527
509 655 571 529
510 656 573 530
512 658 575 532
513 661 577 534
515 662 578 536
516 664 580 537
518 667 582 539
519 668 584 541
521 670 586 542
522 673 587 544
524 674 589 546
525 676 591 548
527 679 593 549
528 680 595 551
530 682 596 553
531 685 598 554
533 686 600 556
534 688 602 558
536 691 604 560
537 692 605 561
539 694 607 563
540 697 609 565
542 698 611 566
543 700 613 568
545 703 614 570
546 704 616 572
548 706 618 573
549 709 620 575
551 710 622 577
552 712 623 578
554 715 625 580
555 716 627 582
557 718 629 584
558 721 631 585
560 722 632 587
561 724 634 589
563 727 636 590
564 728 638 592
566 730 640 594
567 733 641 596
569 734 643 597
570 736 645 599
572 739 647 601
573 740 649 602
575 742 650 604
576 745 652 606
578 746 654 608
579 748 656 609
581 751 658 611
582 752 659 613
584 754 661 614
585 757 663 616
587 758 665 618
588 760 667 620
590 763 668 621
591 764 670 623
593 766 672 625
594 769 674 626
596 770 676 628
597 772 677 630
599 775 679 632
600 776 681 633
602 778 683 635
603 781 685 637
605 782 686 638
606 784 688 640
608 787 690 642
609 788 692 644
611 790 694 645
612 793 695 647
614 794 697 649
615 796 699 650
617 799 701 652
618 800 703 654
620 802 704 656
621 805 706 657
623 806 708 659
624 808 710 661
626 811 712 662
627 812 713 664
629 814 715 666
630 817 717 668
632 818 719 669
633 820 721 671
635 823 722 673
636 824 724 674
638 826 726 676
639 829 728 678
641 830 730 680
642 832 731 681
644 835 733 683
645 836 735 685
647 838 737 686
648 841 739 688
650 842 740 690
651 844 742 692
653 847 744 693
654 848 746 695
656 850 748 697
657 853 749 698
659 854 751 700
660 856 753 702
662 859 755 704
663 860 757 705
665 862 758 707
666 865 760 709
668 866 762 710
669 868 764 712
671 871 766 714
672 872 767 716
674 874 769 717
675 877 771 719
677 878 773 721
678 880 775 722
680 883 776 724
681 884 778 726
683 886 780 728
684 889 782 729
686 890 784 731
687 892 786 733
689 895 788 734
690 896 790 736
692 898 791 738
693 901 793 740
695 902 795 741
696 904 797 743
698 907 799 745
699 908 800 747
701 910 802 749
702 913 804 751
704 914 806 752
705 916 808 754
707 919 809 755
708 920 811 757
710 922 813 759
711 925 815 761
713 926 817 763
714 928 818 764
716 931 820 766
717 932 822 767
719 934 824 769
720 937 826 771
722 938 827 773
723 940 829 775
725 943 831 776
726 944 833 778
728 946 835 779
729 949 836 781
731 950 838 783
732 952 840 785
734 955 842 787
735 956 844 788
737 958 845 790
738 961 847 791
740 962 849 793
741 964 851 795
743 967 853 797
744 968 854 799
746 970 856 800
747 973 858 802
749 974 860 803
750 976 862 805
752 979 863 807
754 980 865 809
755 982 867 811
757 985 869 812
758 986 871 814
760 988 872 815
761 991 874 817
763 992 876 819
764 994 878 821
766 997 880 823
767 998 881 824
769 1000 883 826
770 1003 885 827
772 1004 887 829
773 1006 889 831
775 1009 890 833
776 1010 892 835
778 1012 894 836
779 1015 896 838
781 1016 898 839
782 1018 899 841
784 1021 901 843
785 1022 903 845
787 1024 905 847
788 1027 907 848
790 1028 908 850
791 1030 910 851
793 1033 912 853
794 1034 914 855
796 1036 916 857
797 1039 917 859
799 1040 919 860
800 1042 921 862
802 1045 923 863
803 1046 925 865
805 1048 926 867
806 1053 928 869
808 1070 930 871
809 1088 932 872
811 1106 934 874
812 1130 935 875
814 1149 937 877
815 1170 939 879
817 1197 941 881
818 1215 943 883
820 1237 944 884
821 1265 946 886
823 1282 948 887
824 1303 950 889
826 1330 952 891
827 1345 953 893
829 1365 955 895
831 1394 957 896
834 1414 959 898
837 1438 961 899
840 1466 962 901
844 1488 964 903
851 1513 966 905
856 1542 968 907
863 1566 970 908
868 1591 971 910
877 1620 973 911
883 1644 975 913
892 1669 977 915
899 1698 979 917
910 1722 980 919
921 1761 982 920
934 1810 984 922
946 1852 986 923
962 1899 988 925
975 1948 989 927
992 1990 991 929
1005 2037 993 931
1024 2086 995 932
1038 2128 997 934
1057 2175 998 935
1071 2224 1000 937
1092 2266 1002 939
1109 2313 1004 941
1131 2362 1006 943
1148 2404 1007 944
1171 2452 1009 946
1190 2501 1011 947
1218 2542 1013 949
1238 2590 1015 951
1266 2639 1016 953
1288 2680 1018 955
1317 2728 1020 956
1341 2777 1022 958
1374 2819 1024 959
1400 2866 1025 961
1440 2916 1027 963
1472 2957 1029 965
1512 3004 1031 967
1547 3056 1033 968
1592 3099 1034 970
1631 3148 1036 971
1679 3200 1038 973
1719 3243 1040 975
1767 3292 1042 977
1814 3344 1043 979
1870 3387 1045 980
1921 3436 1047 982
1977 3488 1049 983
2029 3531 1051 985
2085 3581 1052 987
2139 3633 1054 989
2197 3675 1056 991
2254 3725 1058 992
2317 3777 1060 994
2374 3819 1061 995
2436 3869 1063 997
2489 3921 1065 999
2548 3963 1067 1001
2600 4013 1069 1003
2658 4065 1070 1004
2707 4105 1072 1006
2763 4150 1074 1007
2814 4181 1076 1009
2870 4206 1078 1011
2920 4235 1079 1013
2975 4259 1081 1015
3025 4284 1084 1016
3082 4313 1090 1018
3133 4335 1106 1019
3188 4358 1128 1021
3242 4385 1150 1023
3299 4407 1178 1025
3355 4431 1212 1027
3410 4458 1252 1028
3461 4479 1306 1030
3516 4503 1366 1031
3567 4528 1440 1035
3621 4545 1514 1042
3672 4561 1586 1050
3725 4582 1658 1060
3777 4599 1727 1072
3827 4615 1800 1084
3878 4636 1874 1099
3928 4653 1945 1111
3979 4669 2016 1132
4028 4690 2083 1154
4078 4707 2154 1184
4123 4723 2226 1218
4172 4744 2294 1251
4214 4761 2363 1290
4259 4772 2428 1329
4293 4782 2497 1375
4332 4782 2568 1418
4363 4782 2636 1470
4401 4782 2705 1521
4431 4782 2770 1572
4466 4782 2839 1630
4491 4782 2910 1681
4523 4782 2978 1740
4543 4782 3047 1798
4571 4782 3112 1863
4589 4782 3181 1925
4612 4782 3253 1984
4627 4782 3320 2049
4645 4782 3390 2108
4658 4782 3455 2173
4674 4782 3523 2239
4686 4782 3595 2311
4700 4782 3662 2380
4710 4782 3732 2442
4722 4782 3797 2513
4727 4782 3865 2575
4736 4782 3937 2641
4740 4782 4004 2708
4746 4782 4074 2779
4748 4782 4140 2848
4752 4782 4210 2910
4754 4782 4280 2982
4758 4782 4349 3043
4760 4782 4418 3109
4763 4782 4483 3177
4764 4782 4551 3248
4764 4782 4612 3317
4764 4782 4665 3378
4764 4782 4711 3450
4764 4782 4747 3511
4764 4782 4777 3577
4764 4782 4787 3645
4764 4782 4787 3716
4764 4782 4787 3785
4764 4782 4787 3846
4764 4782 4787 3917
4764 4782 4787 3974
4764 4782 4787 4033
4764 4782 4787 4092
4764 4782 4787 4153
4764 4782 4787 4209
4764 4782 4787 4258
4764 4782 4787 4315
4764 4782 4787 4364
4764 4782 4787 4411
4764 4782 4787 4456
4764 4782 4787 4498
4764 4782 4787 4533
4764 4782 4787 4566
4764 4782 4787 4598
4764 4782 4787 4624
4764 4782 4787 4646
4764 4782 4787 4671
4764 4782 4787 4692
4764 4782 4787 4709
4764 4782 4787 4723
4764 4782 4787 4735
4764 4782 4787 4748
4764 4782 4787 4755
4764 4782 4787 4763
4764 4782 4787 4769
4764 4782 4787 4775
4764 4782 4787 4779
4764 4782 4787 4784
4764 4782 4787 4787
4764 4782 4787 4788
